,contig_id,e-value,sample_id,seq_length,taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,GOLD Analysis Project Type,GOLD Sequencing Project ID,Geographic Location,Latitude,Longitude,Oxygen Concentration,pH,Salinity,Salinity Concentration,Sample Collection Temperature,Genome Size   * assembled,Gene Count   * assembled,Genome Bin Count   * assembled,temperature_num,pH_num,pH_low,pH_high,pH_avg,pH_range
4392,Ga0105117_10175252,5.3e-79,3300007814,203,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4393,Ga0105117_10115582,1.6e-63,3300007814,189,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4394,Ga0105117_10286742,2.9e-62,3300007814,172,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4395,Ga0105117_10502501,9.999999999999999e-57,3300007814,151,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4396,Ga0105117_10688271,8e-51,3300007814,125,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4397,Ga0105117_10619721,3.8e-50,3300007814,134,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4398,Ga0105117_10076292,1.6e-43,3300007814,122,3300007814,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, USA - OSPB_Slides-mat_host_7_15",DOE Joint Genome Institute (JGI),3300007814.0,Metagenome Analysis,Gp0127666,"Yellowstone National Park, USA",44.733,-110.709,,3,,,78 C,95462548,230144,3.0,78.0,3.0,3.0,3.0,3.0,0.0
4399,646807627,1.2e-201,646564583,498,646564583,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Thermosphaera aggregans M11TL, DSM 11486",DOE Joint Genome Institute (JGI),646564583.0,Genome Analysis (Isolate),Gp0003688,Hot spring from Obsidian Pool at Yellowstone Natl. Park,44.806,-110.448,,6.5,,,85 C,1316595,1457,0.0,85.0,6.5,6.5,6.5,6.5,0.0
4400,YNPsite15_CeleraDRAFT_239830,2.3999999999999997e-83,2022920016,198,2022920016,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP15 Mushroom Spring",DOE Joint Genome Institute (JGI),2022920016.0,Metagenome Analysis,Gp0051220,"Yellowstone National Park, WY",44.538694,-110.797972,,8.2,,,59.9 C,32326855,58724,0.0,59.9,8.2,8.2,8.2,8.2,0.0
4401,YNPsite15_CeleraDRAFT_208450,2.1e-46,2022920016,204,2022920016,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP15 Mushroom Spring",DOE Joint Genome Institute (JGI),2022920016.0,Metagenome Analysis,Gp0051220,"Yellowstone National Park, WY",44.538694,-110.797972,,8.2,,,59.9 C,32326855,58724,0.0,59.9,8.2,8.2,8.2,8.2,0.0
4402,YNPsite15_CeleraDRAFT_478240,4.9e-41,2022920016,148,2022920016,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP15 Mushroom Spring",DOE Joint Genome Institute (JGI),2022920016.0,Metagenome Analysis,Gp0051220,"Yellowstone National Park, WY",44.538694,-110.797972,,8.2,,,59.9 C,32326855,58724,0.0,59.9,8.2,8.2,8.2,8.2,0.0
4403,Ga0187840_100066261,2.1e-174,3300019289,474,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4404,Ga0187840_100010923,7.2e-167,3300019289,501,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4405,Ga0187840_100006024,5.7e-136,3300019289,581,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4406,Ga0187840_100146761,1.6e-99,3300019289,295,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4407,Ga0187840_100462161,3.2e-75,3300019289,207,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4408,Ga0187840_100713511,3.9000000000000005e-67,3300019289,173,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4409,Ga0187840_100696831,2.3e-63,3300019289,175,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4410,Ga0187840_100788751,1.5999999999999999e-62,3300019289,167,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4411,Ga0187840_100856741,7.5e-59,3300019289,161,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4412,Ga0187840_100077742,6.2000000000000005e-58,3300019289,191,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4413,Ga0187840_101323691,1.6999999999999998e-53,3300019289,137,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4414,Ga0187840_100723801,5.5e-51,3300019289,172,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4415,Ga0187840_101885931,2.1999999999999997e-47,3300019289,122,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4416,Ga0187840_102801031,2.3e-41,3300019289,108,3300019289,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Extremophilic microbial mat communities from Yellowstone National Park, Wyoming, USA - OCT_B_HostDNA",DOE Joint Genome Institute (JGI),,Metagenome Analysis,Gp0213324,USA: Wyoming,44.534,-110.7978,,7.9,,,81,71804540,225959,,81.0,7.9,7.9,7.9,7.9,0.0
4417,Ga0097684_12977121,2.5e-57,3300006054,132,3300006054,*Microbiome,Permanent Draft,"Hot Spring microbial communities from Great Boiling Spring, Nevada","Hot spring microbial communities from Great Boiling Spring, Nevada - sample 1",DOE Joint Genome Institute (JGI),3300006054.0,Metagenome Analysis,Gp0051564,"Great Boiling Spring, Nevada",40.6614,-119.36622,,6.37,,,,131296876,328749,1.0,,6.37,6.37,6.37,6.37,0.0
4418,Ga0097684_12982581,2.0999999999999997e-43,3300006054,130,3300006054,*Microbiome,Permanent Draft,"Hot Spring microbial communities from Great Boiling Spring, Nevada","Hot spring microbial communities from Great Boiling Spring, Nevada - sample 1",DOE Joint Genome Institute (JGI),3300006054.0,Metagenome Analysis,Gp0051564,"Great Boiling Spring, Nevada",40.6614,-119.36622,,6.37,,,,131296876,328749,1.0,,6.37,6.37,6.37,6.37,0.0
4419,Ga0137134_1266,4.9e-192,3300010605,528,3300010605,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring sediment microbial communities from Dewar Creek, Canada - MDM2.DC4.SYBR.4.I8.16S negative",DOE Joint Genome Institute (JGI),3300010605.0,Metagenome - Cell Enrichment,Gp0155665,Canada: British Columbia,49.9543,-116.5155,,7.08,,,85.9 C,883788,1079,0.0,85.9,7.08,7.08,7.08,7.08,0.0
4420,Ga0137134_1111,1.9e-61,3300010605,236,3300010605,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring sediment microbial communities from Dewar Creek, Canada - MDM2.DC4.SYBR.4.I8.16S negative",DOE Joint Genome Institute (JGI),3300010605.0,Metagenome - Cell Enrichment,Gp0155665,Canada: British Columbia,49.9543,-116.5155,,7.08,,,85.9 C,883788,1079,0.0,85.9,7.08,7.08,7.08,7.08,0.0
4421,OctSS_8084CDRAFT_10001703,2.2e-158,3300000345,430,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4422,OctSS_8084CDRAFT_10053273,5.7e-122,3300000345,354,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4423,OctSS_8084CDRAFT_10215861,1.6e-54,3300000345,175,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4424,OctSS_8084CDRAFT_10298151,2.5e-53,3300000345,146,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4425,OctSS_8084CDRAFT_10004267,4.9e-51,3300000345,233,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4426,OctSS_8084CDRAFT_10004266,4.3e-41,3300000345,236,3300000345,*Microbiome,Draft,"Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico","Hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park, USA - T=80-84",DOE Joint Genome Institute (JGI),3300000345.0,Metagenome Analysis,Gp0054574,"Octopus Spring Streamers, Yellowstone National Park, Wyoming, USA",44.5340836,-110.7978895,,7.8,,,83 C,49094763,110064,4.0,83.0,7.8,7.8,7.8,7.8,0.0
4427,2510093501,7.700000000000001e-209,2510065009,518,2510065009,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Caldisphaera lagunensis DSM 15908,DOE Joint Genome Institute (JGI),2510065009.0,Genome Analysis (Isolate),Gp0003486,An acidic hot spring; Philippines,,,,,,,75 C,1546846,1591,0.0,75.0,,,,,
4428,2510092973,2e-177,2510065009,528,2510065009,Archaea,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Caldisphaera lagunensis DSM 15908,DOE Joint Genome Institute (JGI),2510065009.0,Genome Analysis (Isolate),Gp0003486,An acidic hot spring; Philippines,,,,,,,75 C,1546846,1591,0.0,75.0,,,,,
4429,2648423301,6.399999999999999e-198,2645728137,527,2645728137,UNKNOWN,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"unclassified ""LHC4-1"" archaeon JGI MDM2 LHC4sed-1-M14 (unscreened)",DOE Joint Genome Institute (JGI),2645728137.0,Single Cell Analysis (unscreened),Gp0121787,"USA: California, Little Hot Creek",37.6906,-118.8442,,6.83,,,81.1 C,1329641,1459,0.0,81.1,6.83,6.83,6.83,6.83,0.0
4430,Ga0137214_10086,1.5000000000000001e-195,3300010640,514,3300010640,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring sediment microbial communities from Dewar Creek, Canada - MDM2.DC4.SYBR.5.J5.16S negative",DOE Joint Genome Institute (JGI),3300010640.0,Metagenome - Cell Enrichment,Gp0155745,Canada: British Columbia,49.9543,-116.5155,,7.08,,,85.9 C,1044943,1250,0.0,85.9,7.08,7.08,7.08,7.08,0.0
4431,Ga0496368_000016_84165_85676,6.5e-207,3300045864,503,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4432,Ga0496368_000113_8839_10347,1.7e-206,3300045864,502,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4433,Ga0496368_000145_11690_13204,1.8e-206,3300045864,504,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4434,Ga0496368_004187_1036_2550,3.6e-204,3300045864,504,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4435,Ga0496368_000060_4686_6155,8.3e-204,3300045864,489,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4436,Ga0496368_000035_29662_31131,1.5e-203,3300045864,489,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4437,Ga0496368_000011_59564_61042,3.2e-200,3300045864,492,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4438,Ga0496368_000038_12706_14181,9e-200,3300045864,491,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4439,Ga0496368_000192_7348_8979,4.5e-198,3300045864,543,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4440,Ga0496368_006166_291_1874,2.2e-197,3300045864,527,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4441,Ga0496368_000980_2818_4458,2.4e-194,3300045864,546,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4442,Ga0496368_000133_15091_16677,3.4e-194,3300045864,528,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4443,Ga0496368_000456_4815_6419,2.2e-185,3300045864,534,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4444,Ga0496368_002113_2346_3986,2.0999999999999998e-181,3300045864,546,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4445,Ga0496368_000595_1637_3226,3.8000000000000004e-180,3300045864,529,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4446,Ga0496368_000201_13047_14702,3.5000000000000003e-174,3300045864,551,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4447,Ga0496368_000255_17173_18807,4.5000000000000005e-174,3300045864,544,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4448,Ga0496368_000500_7938_9545,2.8e-166,3300045864,535,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4449,Ga0496368_000227_6960_8516,1.4e-156,3300045864,518,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
